       -31.7     0.05778         0.1
       -31.6    -0.05991         0.1
       -31.5    -0.04931         0.1
       -31.4     -0.1375         0.1
       -31.3   -0.007431         0.1
       -31.2    -0.01568         0.1
       -31.1       0.124         0.1
         -31     -0.1569         0.1
       -30.9     0.09124         0.1
       -30.8      0.1338         0.1
       -30.7    -0.05618         0.1
       -30.6     0.03847         0.1
       -30.5    0.008919         0.1
       -30.4     -0.0485         0.1
       -30.3    -0.01353         0.1
       -30.2     -0.1357         0.1
       -30.1    -0.01991         0.1
         -30     -0.2978         0.1
       -29.9      0.1974         0.1
       -29.8     -0.1223         0.1
       -29.7      0.1137         0.1
       -29.6    0.004641         0.1
       -29.5    -0.06251         0.1
       -29.4      0.0518         0.1
       -29.3     -0.1311      0.1001
       -29.2    -0.01812      0.1001
       -29.1     0.09291      0.1001
         -29     -0.1007      0.1002
       -28.9      0.1019      0.1002
       -28.8     0.08588      0.1003
       -28.7    -0.02022      0.1004
       -28.6    -0.02111      0.1005
       -28.5   -0.003666      0.1007
       -28.4    -0.07429      0.1009
       -28.3      0.2143      0.1012
       -28.2      0.1619      0.1015
       -28.1    -0.06961      0.1019
         -28   -0.009762      0.1024
       -27.9      0.1978       0.103
       -27.8      0.1585      0.1037
       -27.7     0.02225      0.1045
       -27.6       0.168      0.1055
       -27.5     0.03096      0.1065
       -27.4      0.2697      0.1077
       -27.3      0.1967       0.109
       -27.2     0.03764      0.1104
       -27.1      0.4463      0.1119
         -27      0.1572      0.1135
       -26.9     0.08775      0.1151
       -26.8      0.3846      0.1168
       -26.7      0.4663      0.1185
       -26.6      0.5457      0.1201
       -26.5      0.4937      0.1217
       -26.4      0.4673      0.1231
       -26.3      0.7406      0.1245
       -26.2      0.5499      0.1257
       -26.1      0.6183      0.1266
         -26      0.7507      0.1274
       -25.9      0.5525       0.128
       -25.8      0.7333      0.1283
       -25.7      0.5328      0.1283
       -25.6      0.4363      0.1281
       -25.5      0.9034      0.1277
       -25.4       0.573       0.127
       -25.3      0.3871      0.1261
       -25.2      0.5079       0.125
       -25.1      0.5683      0.1238
         -25      0.4084      0.1224
       -24.9      0.1799      0.1208
       -24.8      0.4216      0.1192
       -24.7      0.4808      0.1176
       -24.6     0.09818      0.1159
       -24.5      0.3852      0.1142
       -24.4      0.3678      0.1126
       -24.3      0.2497      0.1111
       -24.2      0.1659      0.1096
       -24.1     0.07579      0.1083
         -24      0.1732       0.107
       -23.9     -0.0041      0.1059
       -23.8      0.1607      0.1049
       -23.7    -0.07288      0.1041
       -23.6    -0.03817      0.1033
       -23.5     0.03886      0.1027
       -23.4      -0.175      0.1021
       -23.3      0.1348      0.1017
       -23.2      -0.223      0.1013
       -23.1     -0.1036       0.101
         -23      -0.102      0.1008
       -22.9     -0.1322      0.1006
       -22.8      -0.123      0.1004
       -22.7    -0.05444      0.1003
       -22.6     0.07682      0.1002
       -22.5      0.1303      0.1002
       -22.4      0.1292      0.1001
       -22.3     0.01953      0.1001
       -22.2      0.2084      0.1001
       -22.1      -0.123         0.1
         -22     -0.1122         0.1
       -21.9    -0.03856         0.1
       -21.8    -0.01878         0.1
       -21.7      0.1095         0.1
       -21.6     0.04942         0.1
       -21.5      0.2432         0.1
       -21.4    -0.09296         0.1
       -21.3   -0.005127         0.1
       -21.2      0.1302         0.1
       -21.1      0.1538         0.1
         -21    -0.09172         0.1
       -20.9     0.08811         0.1
       -20.8      0.1316         0.1
       -20.7     -0.1205         0.1
       -20.6    -0.02023         0.1
       -20.5    -0.02291         0.1
       -20.4    -0.01111         0.1
       -20.3     -0.0241         0.1
       -20.2     0.00305         0.1
       -20.1    0.001571         0.1
         -20     -0.0414         0.1
       -19.9    -0.09598         0.1
       -19.8     0.01895         0.1
       -19.7      0.1832         0.1
       -19.6     0.06555         0.1
       -19.5    -0.06923         0.1
       -19.4    -0.02769         0.1
       -19.3      0.2205         0.1
       -19.2    -0.07685         0.1
       -19.1     0.04417         0.1
         -19     0.04934         0.1
       -18.9       0.037         0.1
       -18.8      0.1404         0.1
       -18.7    -0.05557         0.1
       -18.6    -0.04867         0.1
       -18.5     0.08247         0.1
       -18.4   -0.009438         0.1
       -18.3      -0.157         0.1
       -18.2     0.02099         0.1
       -18.1     0.04055         0.1
         -18     -0.2257         0.1
       -17.9     0.07308         0.1
       -17.8     0.06544         0.1
       -17.7     -0.1279         0.1
       -17.6     0.08954         0.1
       -17.5     0.04624         0.1
       -17.4     0.01296         0.1
       -17.3    -0.06125         0.1
       -17.2     0.09591         0.1
       -17.1    0.004542         0.1
         -17     0.03773         0.1
       -16.9     -0.1666         0.1
       -16.8       0.126         0.1
       -16.7    -0.09708         0.1
       -16.6      0.1035         0.1
       -16.5      0.1374         0.1
       -16.4    -0.03931         0.1
       -16.3      0.1402         0.1
       -16.2     -0.1689         0.1
       -16.1    -0.04959         0.1
         -16    -0.03533         0.1
       -15.9     0.09486         0.1
       -15.8      0.2178         0.1
       -15.7    -0.02907         0.1
       -15.6     0.01562         0.1
       -15.5     0.04844         0.1
       -15.4     0.03748         0.1
       -15.3    0.008491         0.1
       -15.2   -0.008473         0.1
       -15.1     0.06395         0.1
         -15      0.1528         0.1
       -14.9    -0.01878         0.1
       -14.8     -0.1292         0.1
       -14.7     0.01915         0.1
       -14.6       0.149         0.1
       -14.5    -0.07758         0.1
       -14.4     0.02328         0.1
       -14.3      0.1727         0.1
       -14.2    -0.07488         0.1
       -14.1      0.1428         0.1
         -14     0.08265         0.1
       -13.9     -0.2284         0.1
       -13.8      0.1871         0.1
       -13.7     0.08041         0.1
       -13.6      0.1548         0.1
       -13.5    -0.01754         0.1
       -13.4    -0.01438         0.1
       -13.3   -0.006118         0.1
       -13.2       0.156         0.1
       -13.1      0.1356         0.1
         -13   -0.005186         0.1
       -12.9     -0.0213         0.1
       -12.8      0.1012         0.1
       -12.7     -0.1397         0.1
       -12.6    -0.07059         0.1
       -12.5      0.1162         0.1
       -12.4    -0.04127         0.1
       -12.3    -0.01443         0.1
       -12.2      0.2299         0.1
       -12.1   -0.008011         0.1
         -12     0.09026         0.1
       -11.9   -0.001691         0.1
       -11.8     0.03746         0.1
       -11.7      0.1188         0.1
       -11.6    -0.06035         0.1
       -11.5      0.1681         0.1
       -11.4     0.06594         0.1
       -11.3    -0.01143         0.1
       -11.2     -0.1278         0.1
       -11.1     0.08304         0.1
         -11    -0.05924         0.1
       -10.9    0.008017         0.1
       -10.8     -0.1387         0.1
       -10.7      0.0792         0.1
       -10.6    -0.02642         0.1
       -10.5     -0.2223         0.1
       -10.4     0.07428         0.1
       -10.3      0.1004         0.1
       -10.2     0.03042         0.1
       -10.1      0.0486         0.1
         -10    -0.08764         0.1
        -9.9     -0.1201         0.1
        -9.8     -0.1864         0.1
        -9.7    -0.07806         0.1
        -9.6     -0.1294         0.1
        -9.5     0.07821         0.1
        -9.4      0.1164         0.1
        -9.3     0.07402         0.1
        -9.2    -0.04416         0.1
        -9.1    -0.01557         0.1
          -9     0.01184         0.1
        -8.9    -0.08139         0.1
        -8.8     0.08586         0.1
        -8.7    -0.01147         0.1
        -8.6    -0.03994         0.1
        -8.5     0.06974         0.1
        -8.4    0.008421      0.1001
        -8.3    -0.03487      0.1001
        -8.2    -0.02192      0.1001
        -8.1     0.05815      0.1002
          -8      0.2015      0.1002
        -7.9     0.02773      0.1003
        -7.8  -0.0006052      0.1004
        -7.7    -0.06116      0.1005
        -7.6     0.09342      0.1006
        -7.5     0.03472      0.1008
        -7.4      0.2947      0.1011
        -7.3     0.08783      0.1014
        -7.2     0.01104      0.1017
        -7.1      0.2493      0.1022
          -7      0.2746      0.1027
        -6.9      0.1569      0.1033
        -6.8      0.1643      0.1039
        -6.7     0.03299      0.1047
        -6.6    0.008218      0.1056
        -6.5      0.2131      0.1065
        -6.4      0.2321      0.1076
        -6.3      0.0155      0.1087
        -6.2      0.2451      0.1099
        -6.1     0.06245      0.1111
          -6      0.1484      0.1124
        -5.9      0.3271      0.1136
        -5.8        0.34      0.1149
        -5.7      0.5668      0.1162
        -5.6      0.2997      0.1173
        -5.5      0.5298      0.1185
        -5.4      0.4811      0.1195
        -5.3      0.6204      0.1204
        -5.2      0.3261      0.1212
        -5.1      0.3783      0.1219
          -5      0.3507      0.1225
        -4.9      0.5169      0.1229
        -4.8      0.7721      0.1233
        -4.7      0.7403      0.1235
        -4.6      0.5058      0.1237
        -4.5      0.4642      0.1238
        -4.4      0.5499      0.1238
        -4.3      0.3986      0.1239
        -4.2      0.4711      0.1239
        -4.1       0.595       0.124
          -4       0.532      0.1241
        -3.9      0.6324      0.1243
        -3.8      0.5208      0.1245
        -3.7      0.4347      0.1248
        -3.6      0.5236      0.1251
        -3.5      0.3858      0.1254
        -3.4        0.53      0.1258
        -3.3      0.5292      0.1261
        -3.2       0.393      0.1264
        -3.1      0.4823      0.1267
          -3      0.6593      0.1268
        -2.9      0.7338      0.1269
        -2.8      0.6207      0.1268
        -2.7      0.4298      0.1266
        -2.6      0.7571      0.1262
        -2.5      0.4056      0.1256
        -2.4      0.6059      0.1249
        -2.3      0.6466       0.124
        -2.2      0.5537      0.1229
        -2.1       0.438      0.1217
          -2      0.4276      0.1204
        -1.9      0.2507       0.119
        -1.8      0.3137      0.1176
        -1.7      0.4056      0.1161
        -1.6      0.3077      0.1146
        -1.5      0.1284      0.1131
        -1.4      0.1676      0.1116
        -1.3      0.3144      0.1102
        -1.2      0.1835      0.1089
        -1.1      0.1847      0.1077
          -1       0.256      0.1065
        -0.9      0.1672      0.1055
        -0.8      0.2855      0.1046
        -0.7     0.06785      0.1038
        -0.6   -0.009356      0.1031
        -0.5     0.06137      0.1025
        -0.4      0.2103       0.102
        -0.3    -0.08198      0.1016
        -0.2     0.08582      0.1013
        -0.1      0.1995       0.101
    5.96e-07     0.01466      0.1008
         0.1      0.1087      0.1006
         0.2     0.03558      0.1004
         0.3     0.05054      0.1003
         0.4      -0.143      0.1002
         0.5    -0.01591      0.1002
         0.6    -0.06311      0.1001
         0.7       0.109      0.1001
         0.8     0.08978      0.1001
         0.9     0.01974         0.1
           1    -0.02031         0.1
         1.1      0.0675         0.1
         1.2     -0.1808         0.1
         1.3      0.0604         0.1
         1.4     -0.1329         0.1
         1.5     0.01817         0.1
         1.6     -0.0353         0.1
         1.7    -0.08742         0.1
         1.8    -0.06416         0.1
         1.9     0.02422         0.1
           2      0.0978         0.1
         2.1     0.07342         0.1
         2.2     -0.0781         0.1
         2.3    -0.06439         0.1
         2.4      0.1101         0.1
         2.5     0.05781         0.1
         2.6    -0.02935         0.1
         2.7    -0.03161      0.1001
         2.8     0.05733      0.1001
         2.9      0.1114      0.1001
           3    0.004429      0.1002
         3.1     0.02465      0.1002
         3.2    -0.09277      0.1003
         3.3   -0.009605      0.1004
         3.4     0.01563      0.1006
         3.5     0.01801      0.1007
         3.6     -0.1445       0.101
         3.7    -0.02319      0.1012
         3.8     0.04466      0.1015
         3.9      0.2879      0.1019
           4     0.01805      0.1024
         4.1    -0.03999      0.1029
         4.2      0.1664      0.1035
         4.3       0.136      0.1042
         4.4     0.00978       0.105
         4.5      0.2387      0.1059
         4.6      0.1347      0.1069
         4.7     0.07765      0.1079
         4.8      0.1087       0.109
         4.9       0.153      0.1102
           5      0.3099      0.1113
         5.1       0.418      0.1125
         5.2      0.1432      0.1137
         5.3      0.2983      0.1148
         5.4      0.2975      0.1159
         5.5      0.4637      0.1169
         5.6      0.3379      0.1178
         5.7      0.3301      0.1185
         5.8      0.3995      0.1192
         5.9      0.1884      0.1196
           6      0.5209      0.1199
         6.1      0.4069        0.12
         6.2      0.4586      0.1199
         6.3      0.4805      0.1196
         6.4       0.427      0.1192
         6.5       0.232      0.1186
         6.6      0.5789      0.1178
         6.7      0.4264      0.1169
         6.8      0.4774      0.1159
         6.9      0.3532      0.1149
           7      0.3571      0.1137
         7.1      0.2293      0.1126
         7.2      0.1273      0.1114
         7.3      0.2511      0.1102
         7.4     0.01821       0.109
         7.5      0.1486      0.1079
         7.6     0.05766      0.1069
         7.7    -0.07874      0.1059
         7.8     0.02601      0.1051
         7.9     0.07776      0.1043
           8      0.2357      0.1036
         8.1    -0.04223      0.1029
         8.2      0.4252      0.1024
         8.3     0.02208      0.1019
         8.4       0.222      0.1016
         8.5   -0.001725      0.1012
         8.6      0.1145       0.101
         8.7      0.1031      0.1007
         8.8      0.1034      0.1006
         8.9     0.09153      0.1004
           9     0.09228      0.1003
         9.1    -0.06636      0.1002
         9.2     -0.1227      0.1002
         9.3    -0.04145      0.1001
         9.4   -0.005063      0.1001
         9.5     -0.1303      0.1001
         9.6      0.1724         0.1
         9.7      0.1662         0.1
         9.8    -0.05476         0.1
         9.9     0.00401         0.1
          10     0.09629         0.1
        10.1      0.0863         0.1
        10.2    -0.05461         0.1
        10.3    0.009955         0.1
        10.4     -0.2087         0.1
        10.5    -0.03807         0.1
        10.6    -0.04815      0.1001
        10.7     -0.1866      0.1001
        10.8      0.2816      0.1001
        10.9    -0.08318      0.1002
          11     0.02165      0.1002
        11.1    -0.01692      0.1003
        11.2     0.01134      0.1004
        11.3    -0.04897      0.1005
        11.4      0.2182      0.1007
        11.5    -0.08149      0.1009
        11.6      0.1202      0.1012
        11.7     0.09563      0.1016
        11.8    -0.04993       0.102
        11.9    -0.07894      0.1025
          12    -0.07771      0.1032
        12.1     0.05091      0.1039
        12.2      0.1766      0.1047
        12.3      0.2982      0.1057
        12.4      0.4153      0.1068
        12.5      0.2801      0.1081
        12.6      0.3811      0.1095
        12.7      0.1846       0.111
        12.8      0.3108      0.1126
        12.9    -0.00804      0.1142
          13      0.3911       0.116
        13.1      0.3625      0.1177
        13.2      0.3226      0.1195
        13.3      0.6525      0.1212
        13.4      0.2064      0.1229
        13.5      0.4794      0.1245
        13.6      0.6524      0.1259
        13.7      0.5334      0.1272
        13.8      0.4712      0.1283
        13.9      0.5907      0.1291
          14      0.8338      0.1297
        14.1      0.4273      0.1301
        14.2      0.8587      0.1302
        14.3      0.7408        0.13
        14.4      0.7836      0.1295
        14.5      0.7565      0.1289
        14.6      0.3976      0.1279
        14.7      0.7188      0.1268
        14.8      0.8587      0.1255
        14.9      0.4145       0.124
          15      0.6074      0.1224
        15.1      0.4373      0.1207
        15.2      0.3366      0.1189
        15.3      0.2188      0.1171
        15.4      0.5479      0.1154
        15.5      0.3002      0.1137
        15.6      0.3487       0.112
        15.7      0.1837      0.1104
        15.8      0.2405       0.109
        15.9      0.2622      0.1077
          16      0.2545      0.1065
        16.1    -0.01112      0.1054
        16.2      0.1863      0.1044
        16.3      0.1567      0.1036
        16.4      0.1488      0.1029
        16.5     0.03521      0.1023
        16.6     0.06824      0.1019
        16.7    -0.02934      0.1015
        16.8      -0.169      0.1011
        16.9      0.1031      0.1009
          17     0.03132      0.1007
        17.1     0.08536      0.1005
        17.2      0.0131      0.1004
        17.3     -0.1469      0.1003
        17.4      0.1852      0.1002
        17.5     0.04299      0.1001
        17.6     -0.1148      0.1001
        17.7     -0.0251      0.1001
        17.8     0.01373      0.1001
        17.9    -0.04836         0.1
          18      0.1272         0.1
        18.1     0.02107         0.1
        18.2      0.1143         0.1
        18.3      0.1305         0.1
        18.4     -0.1221         0.1
        18.5      0.1101         0.1
        18.6     -0.1017         0.1
        18.7     -0.1784         0.1
        18.8    -0.04296         0.1
        18.9    -0.07874         0.1
          19    -0.07158         0.1
        19.1    -0.01458         0.1
        19.2    -0.09531         0.1
        19.3    0.005424         0.1
        19.4     0.03512         0.1
        19.5     0.04414         0.1
        19.6     -0.2889         0.1
        19.7    -0.02697         0.1
        19.8    -0.02609         0.1
        19.9    -0.01413         0.1
          20      0.1791         0.1
        20.1     0.05403         0.1
        20.2     0.08587         0.1
        20.3      0.1803         0.1
        20.4      0.1552         0.1
        20.5    -0.02961         0.1
        20.6    -0.07908         0.1
        20.7     -0.2318         0.1
        20.8     0.08874         0.1
        20.9     0.04382         0.1
          21      0.1044         0.1
        21.1      0.1316         0.1
        21.2    -0.03772         0.1
        21.3     0.02596         0.1
        21.4     0.02034         0.1
        21.5     0.07629         0.1
        21.6    -0.01272         0.1
        21.7     -0.1674         0.1
        21.8    -0.02721         0.1
        21.9     -0.1338         0.1
          22    -0.09874         0.1
        22.1      0.1507         0.1
        22.2     -0.2534         0.1
        22.3     -0.2489         0.1
        22.4     -0.2493         0.1
        22.5      0.1493         0.1
        22.6      0.1608         0.1
        22.7     0.00466         0.1
        22.8     -0.1091         0.1
        22.9      0.1222         0.1
          23     -0.0792         0.1
        23.1     0.06658         0.1
        23.2    -0.04103         0.1
        23.3     0.05937         0.1
        23.4    -0.03241         0.1
        23.5    -0.04161         0.1
        23.6     0.06582         0.1
        23.7      0.1207         0.1
        23.8     0.05967         0.1
        23.9     0.08261         0.1
          24    -0.09426         0.1
        24.1     -0.1183         0.1
        24.2    -0.02439         0.1
        24.3      0.0849         0.1
        24.4     0.04484         0.1
        24.5    -0.03428         0.1
        24.6    -0.08124         0.1
        24.7    0.002498         0.1
        24.8     -0.1079         0.1
        24.9       0.206         0.1
          25     0.05245         0.1
        25.1     0.05136         0.1
        25.2    -0.04823         0.1
        25.3       0.125         0.1
        25.4     -0.0238         0.1
        25.5   -0.006359         0.1
        25.6    -0.06653         0.1
        25.7    -0.08835         0.1
        25.8     0.06112         0.1
        25.9     0.03756         0.1
          26      0.1198         0.1
        26.1    -0.06458         0.1
        26.2       -0.08         0.1
        26.3    0.002069         0.1
        26.4    -0.02933         0.1
        26.5     0.02301         0.1
        26.6     -0.1028         0.1
        26.7   -0.001422         0.1
        26.8     -0.1088         0.1
        26.9     0.07111         0.1
          27      0.1529         0.1
        27.1      0.2042         0.1
        27.2      0.1182         0.1
        27.3     0.08861         0.1
        27.4      -0.147         0.1
        27.5      0.1113         0.1
        27.6    -0.08305         0.1
        27.7    -0.07323         0.1
        27.8      0.1217         0.1
        27.9    -0.02746         0.1
          28      0.0329         0.1
        28.1     -0.0341         0.1
        28.2     0.05893         0.1
        28.3      0.1209         0.1
        28.4    -0.01003         0.1
        28.5    -0.06167         0.1
        28.6     -0.1536         0.1
        28.7     -0.2416         0.1
        28.8      0.0707         0.1
        28.9     0.06776         0.1
          29    -0.05467         0.1
        29.1     0.07159         0.1
        29.2       0.086         0.1
        29.3     0.02508         0.1
        29.4     0.02554         0.1
        29.5     0.05691         0.1
        29.6     0.01123         0.1
        29.7    -0.06935         0.1
        29.8    -0.04483         0.1
        29.9    -0.02603         0.1
          30    -0.09191         0.1
        30.1      0.1675         0.1
        30.2     0.07589         0.1
        30.3    -0.08102         0.1
        30.4    -0.05177         0.1
        30.5     0.07111         0.1
        30.6     0.04577         0.1
        30.7    -0.06887         0.1
        30.8      0.1202         0.1
        30.9     -0.1881         0.1
          31     0.05179         0.1
        31.1    -0.00672         0.1
        31.2    -0.06158         0.1
        31.3     0.02877         0.1
        31.4  -0.0006527         0.1
        31.5    0.002954         0.1
        31.6     0.05709         0.1
        31.7       0.211         0.1
        31.8      0.1001         0.1
        31.9      0.1623         0.1
          32     -0.1067         0.1
        32.1     -0.1165         0.1
        32.2    0.004255         0.1
        32.3    -0.04175         0.1
        32.4     0.04113         0.1
        32.5    -0.08332         0.1
        32.6    -0.02542         0.1
        32.7      0.1424         0.1
        32.8    -0.02191         0.1
        32.9    0.006732         0.1
          33     0.01405         0.1
        33.1      0.0635         0.1
        33.2     -0.0529         0.1
        33.3    -0.06878         0.1
        33.4     -0.1122         0.1
        33.5     -0.2049         0.1
        33.6     -0.1509         0.1
        33.7     0.03465         0.1
        33.8     0.05482         0.1
        33.9     0.04464         0.1
          34     -0.1147         0.1
        34.1     0.06747         0.1
        34.2      0.1209         0.1
        34.3    -0.04556         0.1
        34.4     -0.1096         0.1
        34.5    -0.05754         0.1
        34.6     -0.1356         0.1
        34.7      0.0732         0.1
        34.8    -0.08807         0.1
        34.9    -0.01084         0.1
          35    -0.09729         0.1
        35.1     0.09038         0.1
        35.2     -0.2502         0.1
        35.3    -0.04632         0.1
        35.4    -0.02336         0.1
        35.5     0.06757         0.1
        35.6     0.08059         0.1
        35.7     0.02042         0.1
        35.8     -0.1274         0.1
        35.9    -0.00827         0.1
          36      0.1467         0.1
        36.1    -0.07702         0.1
        36.2    -0.02148         0.1
        36.3     -0.1065         0.1
        36.4    -0.03092         0.1
        36.5  -0.0004133         0.1
        36.6     -0.1077         0.1
        36.7    0.002968         0.1
        36.8    0.003796         0.1
        36.9      -0.171         0.1
          37     0.01775         0.1
        37.1    -0.05524         0.1
        37.2     -0.1212         0.1
        37.3    -0.04666         0.1
        37.4     0.04062         0.1
        37.5    -0.07485         0.1
        37.6     0.03007         0.1
        37.7     -0.1524         0.1
        37.8     -0.1232         0.1
        37.9     0.06062         0.1
          38    -0.01102         0.1
        38.1     -0.1442         0.1
        38.2    -0.05256         0.1
        38.3     -0.1235         0.1
        38.4     0.06017         0.1
        38.5    0.004711         0.1
        38.6      0.0213         0.1
        38.7    -0.09637         0.1
        38.8      0.1962         0.1
        38.9    -0.06153         0.1
          39     0.01649         0.1
        39.1     0.06014         0.1
        39.2     0.08395         0.1
        39.3    0.003998         0.1
        39.4     -0.0668         0.1
        39.5    -0.04357         0.1
        39.6     0.06513         0.1
        39.7     0.07619         0.1
        39.8     -0.1762         0.1
        39.9     0.01492         0.1
          40     0.08195         0.1
